TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T000320,2025-10-13,Mouse,Accessories,South,Online,2,516,1032,Cash,C00315
T000321,2025-04-07,Webcam,Accessories,East,Offline,4,4424,17696,Cash,C00708
T000322,2025-10-11,Mouse,Accessories,West,Online,5,976,4880,Credit Card,C01241
T000323,2025-11-13,Tablet,Electronics,South,Offline,1,24641,24641,UPI,C00264
T000324,2025-10-31,Webcam,Accessories,South,Online,5,9407,47035,UPI,C01576
T000325,2025-05-27,Headphones,Accessories,West,Offline,5,9391,46955,UPI,C02388
T000326,2025-01-04,Camera,Electronics,North,Online,2,70907,141814,Net Banking,C00462
T000327,2025-02-04,Mouse,Accessories,West,Offline,2,579,1158,Credit Card,C02048
T000328,2025-07-11,Monitor,Electronics,North,Offline,5,26789,133945,UPI,C01185
T000329,2025-02-18,Smartphone,Electronics,West,Online,2,54651,109302,UPI,C00314
T000330,2025-01-17,Printer,Electronics,West,Offline,4,21658,86632,Credit Card,C00884
T000331,2025-06-21,Mouse,Accessories,East,Online,1,2443,2443,Credit Card,C00131
T000332,2025-08-08,Router,Networking,West,Online,5,7492,37460,Cash,C02127
T000333,2025-06-07,Monitor,Electronics,East,Offline,1,20965,20965,Net Banking,C00667
T000334,2025-02-15,Keyboard,Accessories,South,Online,4,3001,12004,UPI,C01491
T000335,2025-01-06,Keyboard,Accessories,North,Online,2,3688,7376,UPI,C00065
T000336,2025-04-09,Printer,Electronics,North,Online,3,28168,84504,Credit Card,C00569
T000337,2025-08-21,Headphones,Accessories,East,Online,4,10794,43176,Net Banking,C01443
T000338,2025-02-06,Speaker,Accessories,North,Offline,3,2619,7857,Cash,C02017
T000339,2025-10-07,Speaker,Accessories,North,Online,1,3714,3714,UPI,C00947
T000340,2025-12-15,Smartwatch,Accessories,West,Online,5,10000,50000,UPI,C00052
T000341,2025-10-29,Printer,Electronics,East,Online,2,14065,28130,Credit Card,C00944
T000342,2025-06-30,Laptop,Electronics,North,Online,4,92871,371484,UPI,C01528
T000343,2025-04-05,Headphones,Accessories,South,Online,2,3901,7802,Credit Card,C02385
T000344,2025-04-09,Mouse,Accessories,East,Offline,3,1485,4455,Credit Card,C00139
T000345,2025-07-07,Speaker,Accessories,West,Online,3,1673,5019,UPI,C00392
T000346,2025-04-26,Webcam,Accessories,South,Online,5,5032,25160,Credit Card,C00234
T000347,2025-07-10,Printer,Electronics,North,Offline,3,23622,70866,Cash,C00432
T000348,2025-09-10,Webcam,Accessories,North,Online,5,6334,31670,Credit Card,C00288
T000349,2025-06-10,Gaming Chair,Furniture,East,Online,4,28197,112788,Cash,C02077
T000350,2025-09-13,Router,Networking,North,Offline,5,5316,26580,Credit Card,C01130
T000351,2025-11-19,Speaker,Accessories,East,Online,3,14462,43386,UPI,C00608
T000352,2025-05-08,Power Bank,Accessories,North,Online,1,2773,2773,Credit Card,C00633
T000353,2025-01-18,Router,Networking,South,Online,5,5282,26410,UPI,C00616
T000354,2025-10-08,Camera,Electronics,West,Online,2,29849,59698,UPI,C01925
T000355,2025-08-11,Keyboard,Accessories,South,Online,1,1112,1112,Cash,C02346
T000356,2025-02-23,Power Bank,Accessories,West,Offline,5,4210,21050,Net Banking,C01290
T000357,2025-02-27,Monitor,Electronics,East,Online,2,20284,40568,Credit Card,C01178
T000358,2025-11-19,Router,Networking,North,Offline,1,2882,2882,Credit Card,C00794
T000359,2025-12-26,Printer,Electronics,South,Offline,5,21510,107550,Credit Card,C00919
T000360,2025-06-23,Camera,Electronics,North,Offline,4,65289,261156,Cash,C01100
T000361,2025-10-07,Headphones,Accessories,East,Online,2,6181,12362,Net Banking,C00760
T000362,2025-04-24,Laptop,Electronics,West,Online,4,85011,340044,Credit Card,C00826
T000363,2025-10-15,Gaming Chair,Furniture,South,Online,3,10589,31767,UPI,C02148
T000364,2025-12-08,Monitor,Electronics,West,Offline,5,17970,89850,UPI,C01952
T000365,2025-05-31,Smartphone,Electronics,West,Online,5,65281,326405,Credit Card,C00274
T000366,2025-05-07,Speaker,Accessories,East,Offline,2,10336,20672,Net Banking,C02346
T000367,2025-06-04,Laptop,Electronics,West,Offline,5,94482,472410,Net Banking,C00212
T000368,2025-09-30,Router,Networking,East,Offline,3,3057,9171,Net Banking,C00956
T000369,2025-04-14,Mouse,Accessories,West,Online,5,2603,13015,Cash,C02337
T000370,2025-10-26,Power Bank,Accessories,West,Offline,1,3573,3573,Credit Card,C02257
T000371,2025-09-03,Camera,Electronics,South,Online,4,21706,86824,Cash,C01595
T000372,2025-06-25,Printer,Electronics,East,Offline,3,24985,74955,UPI,C00697
T000373,2025-02-08,Speaker,Accessories,North,Online,3,13335,40005,Cash,C02494
T000374,2025-06-19,Webcam,Accessories,North,Offline,4,3112,12448,UPI,C02239
T000375,2025-09-04,Power Bank,Accessories,North,Offline,4,1254,5016,UPI,C01703
T000376,2025-01-26,Power Bank,Accessories,South,Online,3,2275,6825,Credit Card,C00597
T000377,2025-12-21,Printer,Electronics,South,Online,4,21546,86184,Cash,C02321
T000378,2025-11-02,Tablet,Electronics,West,Online,2,19045,38090,Net Banking,C00289
T000379,2025-01-13,Keyboard,Accessories,West,Online,4,1423,5692,Credit Card,C02240
T000380,2025-11-12,Mouse,Accessories,North,Offline,1,1791,1791,Cash,C00266
T000381,2025-11-09,Gaming Chair,Furniture,West,Online,1,18579,18579,Credit Card,C00836
T000382,2025-02-05,Camera,Electronics,West,Online,2,61221,122442,Cash,C02291
T000383,2025-06-22,Printer,Electronics,South,Offline,4,14008,56032,Cash,C00678
T000384,2025-01-20,Webcam,Accessories,North,Online,1,6925,6925,Credit Card,C00992
T000385,2025-11-17,Smartphone,Electronics,East,Offline,5,29157,145785,Credit Card,C00681
T000386,2025-09-21,Monitor,Electronics,North,Online,4,25021,100084,UPI,C02260
T000387,2025-05-22,Gaming Chair,Furniture,South,Online,2,16356,32712,Cash,C00701
T000388,2025-05-23,Mouse,Accessories,North,Online,4,1020,4080,Credit Card,C00911
T000389,2025-04-02,Headphones,Accessories,East,Online,3,2223,6669,Net Banking,C00820
T000390,2025-12-20,Smartphone,Electronics,West,Online,3,51110,153330,UPI,C02056
T000391,2025-11-18,Monitor,Electronics,North,Online,1,32626,32626,Credit Card,C01464
T000392,2025-10-15,Speaker,Accessories,South,Online,3,1988,5964,Net Banking,C01634
T000393,2025-08-03,Smartwatch,Accessories,South,Online,2,10856,21712,Credit Card,C00586
T000394,2025-12-08,Keyboard,Accessories,North,Offline,1,1946,1946,Credit Card,C00078
T000395,2025-02-20,Gaming Chair,Furniture,West,Online,2,14061,28122,Net Banking,C00892
T000396,2025-06-02,Speaker,Accessories,West,Offline,2,4210,8420,Credit Card,C01933
T000397,2025-07-05,Mouse,Accessories,South,Offline,3,665,1995,Net Banking,C02044
T000398,2025-03-04,Webcam,Accessories,South,Offline,3,5452,16356,UPI,C02110
T000399,2025-07-09,Webcam,Accessories,East,Offline,2,2380,4760,Cash,C01159
T000400,2025-05-05,Camera,Electronics,West,Offline,3,36818,110454,Credit Card,C02476
T000401,2025-05-30,Laptop,Electronics,North,Online,3,88892,266676,Credit Card,C00830
T000402,2025-11-10,Monitor,Electronics,South,Online,3,32488,97464,Credit Card,C01765
T000403,2025-02-27,Headphones,Accessories,South,Online,4,6184,24736,Net Banking,C01092
T000404,2025-12-08,Router,Networking,South,Offline,2,3484,6968,Cash,C01486
T000405,2025-11-01,Printer,Electronics,South,Offline,5,19223,96115,Credit Card,C00765
T000406,2025-06-29,Laptop,Electronics,West,Online,2,81395,162790,UPI,C00017
T000407,2025-06-19,Speaker,Accessories,South,Online,1,13562,13562,Credit Card,C00152
T000408,2025-11-22,Smartphone,Electronics,West,Offline,3,45261,135783,Credit Card,C00461
T000409,2025-09-28,Gaming Chair,Furniture,East,Online,3,17984,53952,Credit Card,C00248
T000410,2025-02-23,Keyboard,Accessories,East,Online,5,3498,17490,UPI,C02205
T000411,2025-04-11,Speaker,Accessories,North,Online,1,9103,9103,Credit Card,C00600
T000412,2025-09-21,Camera,Electronics,South,Offline,4,54261,217044,Cash,C00098
T000413,2025-02-22,Speaker,Accessories,North,Online,2,4179,8358,Credit Card,C01102
T000414,2025-03-01,Gaming Chair,Furniture,West,Online,4,23707,94828,UPI,C00539
T000415,2025-04-18,Laptop,Electronics,North,Online,1,68009,68009,Cash,C00296
T000416,2025-01-05,Headphones,Accessories,North,Online,5,11611,58055,Credit Card,C01929
T000417,2025-04-13,Monitor,Electronics,South,Online,1,27401,27401,Cash,C02448
T000418,2025-07-15,Webcam,Accessories,West,Online,5,3347,16735,UPI,C02061
T000419,2025-09-19,Camera,Electronics,West,Online,4,23246,92984,Credit Card,C00438
T000420,2025-12-31,Smartwatch,Accessories,South,Online,4,17925,71700,UPI,C01423
T000421,2025-12-16,Router,Networking,West,Online,1,2816,2816,Cash,C02020
T000422,2025-02-16,Printer,Electronics,East,Online,1,24334,24334,UPI,C00665
T000423,2025-12-21,Speaker,Accessories,South,Offline,3,1723,5169,UPI,C02448
T000424,2025-11-07,Speaker,Accessories,South,Online,5,3526,17630,Net Banking,C02422
T000425,2025-11-04,Keyboard,Accessories,South,Online,3,2247,6741,Cash,C01004
T000426,2025-05-24,Laptop,Electronics,East,Offline,2,65289,130578,Credit Card,C00559
T000427,2025-09-26,Keyboard,Accessories,West,Online,2,4478,8956,UPI,C02465
T000428,2025-05-04,Keyboard,Accessories,East,Online,1,4423,4423,UPI,C01108
T000429,2025-04-16,Router,Networking,East,Online,4,3023,12092,Net Banking,C00666
T000430,2025-06-07,Keyboard,Accessories,East,Offline,2,3403,6806,Credit Card,C00483
T000431,2025-05-27,Monitor,Electronics,North,Offline,2,26356,52712,UPI,C00839
T000432,2025-05-25,Webcam,Accessories,West,Online,3,6104,18312,Cash,C01965
T000433,2025-04-30,Keyboard,Accessories,West,Offline,3,1316,3948,UPI,C00106
T000434,2025-11-15,Smartwatch,Accessories,South,Online,2,17862,35724,Net Banking,C01233
T000435,2025-10-02,Webcam,Accessories,South,Offline,1,4121,4121,Cash,C01707
T000436,2025-04-02,Speaker,Accessories,North,Online,3,13933,41799,UPI,C00791
T000437,2025-02-27,Smartphone,Electronics,East,Offline,2,33477,66954,Cash,C00812
T000438,2025-12-12,Headphones,Accessories,South,Online,4,10956,43824,Credit Card,C00850
T000439,2025-08-17,Gaming Chair,Furniture,West,Online,3,27560,82680,Cash,C00170
T000440,2025-04-27,Webcam,Accessories,South,Online,2,8984,17968,Credit Card,C00350
T000441,2025-11-14,Camera,Electronics,East,Offline,5,65176,325880,Credit Card,C01700
T000442,2025-10-06,Smartwatch,Accessories,North,Offline,3,19450,58350,Credit Card,C01615
T000443,2025-05-07,Camera,Electronics,East,Online,5,20705,103525,Cash,C02009
T000444,2025-05-09,Headphones,Accessories,South,Offline,3,3358,10074,Cash,C01933
T000445,2025-02-27,Smartphone,Electronics,North,Offline,3,61293,183879,UPI,C01752
T000446,2025-05-02,Mouse,Accessories,North,Offline,5,2870,14350,Cash,C01105
T000447,2025-01-01,Camera,Electronics,East,Online,1,64420,64420,Cash,C00449
T000448,2025-08-27,Camera,Electronics,South,Online,2,40152,80304,Credit Card,C01125
T000449,2025-10-17,Smartphone,Electronics,East,Online,1,46855,46855,Net Banking,C01393
T000450,2025-04-06,Laptop,Electronics,South,Online,1,52319,52319,Credit Card,C01819
T000451,2025-05-06,Gaming Chair,Furniture,South,Offline,2,16163,32326,Net Banking,C01684
T000452,2025-04-28,Smartwatch,Accessories,West,Offline,4,2209,8836,Cash,C01856
T000453,2025-02-17,Power Bank,Accessories,North,Offline,1,3607,3607,Credit Card,C00765
T000454,2025-03-30,Router,Networking,South,Online,1,5754,5754,Cash,C01289
T000455,2025-08-25,Laptop,Electronics,East,Offline,1,53962,53962,Credit Card,C02250
T000456,2025-09-29,Laptop,Electronics,East,Online,4,63028,252112,Credit Card,C01142
T000457,2025-07-08,Webcam,Accessories,West,Offline,3,3890,11670,Cash,C01147
T000458,2025-07-11,Laptop,Electronics,West,Online,5,71903,359515,UPI,C01049
T000459,2025-03-10,Keyboard,Accessories,West,Offline,5,4225,21125,Credit Card,C02417
T000460,2025-10-05,Printer,Electronics,North,Offline,4,10794,43176,UPI,C00385
T000461,2025-12-15,Camera,Electronics,West,Offline,1,50545,50545,UPI,C01595
T000462,2025-09-04,Router,Networking,North,Online,5,3944,19720,UPI,C01956
T000463,2025-03-17,Speaker,Accessories,West,Online,4,12275,49100,Credit Card,C02322
T000464,2025-06-03,Power Bank,Accessories,North,Online,2,940,1880,Credit Card,C02383
T000465,2025-05-24,Laptop,Electronics,South,Online,5,85375,426875,Credit Card,C00534
T000466,2025-03-27,Smartwatch,Accessories,West,Offline,2,11168,22336,UPI,C02392
T000467,2025-07-04,Webcam,Accessories,North,Offline,1,4073,4073,UPI,C01163
T000468,2025-10-12,Printer,Electronics,South,Online,5,24973,124865,Cash,C00107
T000469,2025-08-08,Gaming Chair,Furniture,West,Online,4,11283,45132,Credit Card,C00922
T000470,2025-03-10,Printer,Electronics,South,Offline,3,15991,47973,Credit Card,C02394
T000471,2025-02-16,Laptop,Electronics,West,Online,5,70801,354005,UPI,C00710
T000472,2025-04-04,Monitor,Electronics,East,Online,5,8713,43565,Cash,C00993
T000473,2025-08-26,Laptop,Electronics,North,Offline,5,68807,344035,Net Banking,C00447
T000474,2025-07-23,Webcam,Accessories,East,Offline,5,8720,43600,Net Banking,C01073
T000475,2025-08-06,Monitor,Electronics,North,Online,4,9890,39560,UPI,C00339
T000476,2025-12-07,Laptop,Electronics,East,Online,4,69951,279804,Credit Card,C00023
T000477,2025-02-08,Power Bank,Accessories,West,Online,3,2478,7434,Credit Card,C01068
T000478,2025-04-10,Smartwatch,Accessories,East,Offline,4,11109,44436,Credit Card,C01795
T000479,2025-10-16,Monitor,Electronics,West,Online,4,34842,139368,Net Banking,C00437
T000480,2025-09-11,Keyboard,Accessories,North,Online,1,3224,3224,Cash,C00909
T000481,2025-08-10,Printer,Electronics,West,Offline,1,24190,24190,UPI,C01093
T000482,2025-12-23,Laptop,Electronics,East,Offline,2,98585,197170,Net Banking,C00594
T000483,2025-01-23,Printer,Electronics,South,Offline,3,10051,30153,UPI,C00997
T000484,2025-09-07,Laptop,Electronics,North,Online,1,82433,82433,UPI,C00277
T000485,2025-01-10,Camera,Electronics,South,Online,3,66408,199224,Credit Card,C00492
T000486,2025-09-03,Camera,Electronics,South,Offline,3,56530,169590,Credit Card,C00083
T000487,2025-11-21,Tablet,Electronics,South,Offline,5,36384,181920,Cash,C02150
T000488,2025-04-10,Laptop,Electronics,South,Offline,3,60087,180261,Net Banking,C01250
T000489,2025-10-17,Tablet,Electronics,South,Offline,5,22122,110610,Net Banking,C00468
T000490,2025-06-29,Power Bank,Accessories,East,Offline,2,1806,3612,Credit Card,C01165
T000491,2025-08-11,Speaker,Accessories,West,Online,2,9740,19480,Credit Card,C00998
T000492,2025-09-07,Router,Networking,West,Online,2,3350,6700,UPI,C02380
T000493,2025-05-27,Smartphone,Electronics,South,Online,5,41505,207525,Cash,C00953
T000494,2025-04-06,Smartphone,Electronics,East,Offline,5,38294,191470,Credit Card,C01293
T000495,2025-09-14,Printer,Electronics,South,Online,2,12173,24346,Cash,C01368
T000496,2025-11-21,Monitor,Electronics,South,Offline,5,26516,132580,Net Banking,C01000
T000497,2025-01-04,Laptop,Electronics,North,Online,4,56932,227728,Net Banking,C00094
T000498,2025-01-16,Power Bank,Accessories,East,Offline,4,2325,9300,UPI,C00923
T000499,2025-10-07,Gaming Chair,Furniture,South,Online,5,24712,123560,UPI,C01910
T000500,2025-12-02,Headphones,Accessories,West,Online,5,3657,18285,Credit Card,C01212
T000501,2025-09-04,Router,Networking,North,Offline,1,6029,6029,UPI,C02360
T000502,2025-09-15,Laptop,Electronics,South,Online,1,91547,91547,Credit Card,C01880
T000503,2025-06-09,Laptop,Electronics,South,Online,3,80382,241146,Credit Card,C01805
T000504,2025-12-06,Power Bank,Accessories,South,Online,3,4005,12015,Credit Card,C01159
T000505,2025-06-01,Power Bank,Accessories,East,Offline,3,2398,7194,Cash,C01126
T000506,2025-06-27,Headphones,Accessories,South,Offline,2,4851,9702,Net Banking,C00358
T000507,2025-06-12,Smartphone,Electronics,West,Offline,4,42048,168192,Net Banking,C00142
T000508,2025-02-02,Tablet,Electronics,North,Offline,2,17582,35164,UPI,C01795
T000509,2025-06-28,Speaker,Accessories,East,Offline,5,12509,62545,UPI,C02219
T000510,2025-04-11,Printer,Electronics,North,Online,1,13823,13823,Credit Card,C02060
T000511,2025-09-25,Smartphone,Electronics,West,Online,5,19607,98035,Cash,C01079
T000512,2025-11-19,Headphones,Accessories,South,Online,5,10600,53000,UPI,C00502
T000513,2025-03-06,Laptop,Electronics,East,Offline,1,55507,55507,Cash,C00981
T000514,2025-06-17,Smartphone,Electronics,South,Offline,5,20934,104670,Credit Card,C01979
T000515,2025-11-26,Smartwatch,Accessories,East,Online,3,11203,33609,UPI,C00886
T000516,2025-02-12,Gaming Chair,Furniture,South,Online,1,29952,29952,Credit Card,C00603
T000517,2025-02-13,Camera,Electronics,West,Online,5,24659,123295,Credit Card,C00325
T000518,2025-10-12,Webcam,Accessories,West,Online,3,5898,17694,Cash,C01965
T000519,2025-01-12,Laptop,Electronics,South,Offline,3,56242,168726,Credit Card,C01723
T000520,2025-04-05,Speaker,Accessories,West,Online,4,13736,54944,UPI,C00316
T000521,2025-10-29,Mouse,Accessories,South,Offline,3,1729,5187,UPI,C01725
T000522,2025-09-10,Headphones,Accessories,East,Online,2,11796,23592,Credit Card,C01834
T000523,2025-08-30,Keyboard,Accessories,West,Offline,1,2723,2723,Net Banking,C00172
T000524,2025-02-04,Monitor,Electronics,East,Online,1,30560,30560,UPI,C01414
T000525,2025-08-03,Router,Networking,South,Online,1,6007,6007,Credit Card,C00581
T000526,2025-12-03,Keyboard,Accessories,East,Offline,5,3885,19425,UPI,C01302
T000527,2025-03-31,Gaming Chair,Furniture,North,Online,5,20343,101715,Cash,C01345
T000528,2025-09-21,Smartphone,Electronics,South,Online,2,61803,123606,UPI,C00084
T000529,2025-04-03,Laptop,Electronics,West,Online,3,61533,184599,UPI,C02136
T000530,2025-03-31,Monitor,Electronics,West,Offline,5,24579,122895,Credit Card,C01172
T000531,2025-04-25,Monitor,Electronics,North,Offline,3,23438,70314,UPI,C01839
T000532,2025-04-15,Printer,Electronics,South,Online,3,19968,59904,Net Banking,C00944
T000533,2025-07-15,Keyboard,Accessories,South,Offline,5,1806,9030,Cash,C00733
T000534,2025-11-10,Power Bank,Accessories,South,Online,5,3589,17945,Credit Card,C01787
T000535,2025-04-24,Laptop,Electronics,South,Online,2,60376,120752,Credit Card,C02376
T000536,2025-03-16,Gaming Chair,Furniture,East,Online,4,29168,116672,Credit Card,C00098
T000537,2025-08-05,Printer,Electronics,South,Offline,1,6718,6718,Credit Card,C00214
T000538,2025-10-04,Power Bank,Accessories,East,Online,5,4795,23975,Cash,C00807
T000539,2025-09-06,Router,Networking,East,Offline,5,1805,9025,Credit Card,C00311
T000540,2025-06-13,Webcam,Accessories,West,Online,3,6930,20790,Credit Card,C01761
T000541,2025-12-23,Gaming Chair,Furniture,South,Offline,4,16579,66316,UPI,C01396
T000542,2025-07-11,Tablet,Electronics,East,Offline,5,40711,203555,Net Banking,C01502
T000543,2025-08-15,Speaker,Accessories,South,Online,4,14702,58808,Net Banking,C02231
T000544,2025-06-26,Keyboard,Accessories,North,Offline,1,3296,3296,Credit Card,C02246
T000545,2025-04-09,Camera,Electronics,East,Online,3,67609,202827,UPI,C01983
T000546,2025-02-05,Router,Networking,West,Online,2,3935,7870,Net Banking,C01357
T000547,2025-04-06,Camera,Electronics,South,Online,1,77522,77522,Net Banking,C02458
T000548,2025-06-01,Webcam,Accessories,West,Offline,4,3403,13612,Net Banking,C00357
T000549,2025-05-31,Speaker,Accessories,East,Online,4,11396,45584,UPI,C00856
T000550,2025-07-09,Power Bank,Accessories,East,Online,1,4183,4183,Credit Card,C01199
T000551,2025-08-12,Gaming Chair,Furniture,West,Offline,4,28559,114236,Credit Card,C00643
T000552,2025-02-06,Webcam,Accessories,South,Online,2,8681,17362,Cash,C00965
T000553,2025-09-25,Printer,Electronics,East,Online,2,26926,53852,Credit Card,C00639
T000554,2025-07-02,Speaker,Accessories,North,Offline,4,14553,58212,Net Banking,C01422
T000555,2025-01-13,Router,Networking,West,Online,4,6684,26736,Cash,C02312
